Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,246,Finland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,86,,1619,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,842,United States of America,,,,,,,,,3006,Pharmaceutical goods,,,,,,,21227,,4692048,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,32,Argentina,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2214,,144151,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,40,Austria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1232,,1525046,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,620,Portugal,,,,,,,,,3006,Pharmaceutical goods,,,,,,,430,,8117,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,826,United Kingdom,,,,,,,,,3006,Pharmaceutical goods,,,,,,,33026,,1416680,,,0
HS,2017,201710,October 2017,4,0,1,Imports,251,France,,56,Belgium,,,,,,,,,3006,Pharmaceutical goods,,,,,,,32897,,2608364,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,616,Poland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,6280,,596041,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,702,Singapore,,,,,,,,,3006,Pharmaceutical goods,,,,,,,47,,11705,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,703,Slovakia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,245,,44152,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,704,Viet Nam,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1105,,69636,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,705,Slovenia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,47,,22116,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,710,South Africa,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1266,,241916,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,764,Thailand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3896,,391652,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,768,Togo,,,,,,,,,3006,Pharmaceutical goods,,,,,,,330,,8912,,,0
HS,2017,201710,October 2017,4,0,2,Exports,251,France,,784,United Arab Emirates,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1087,,285414,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,152,Chile,,,,,,,,,3006,Pharmaceutical goods,,,,,,,715,,53937,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,32,Argentina,,,,,,,,,3006,Pharmaceutical goods,,,,,,,326,,13909,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,528,Netherlands,,,,,,,,,3006,Pharmaceutical goods,,,,,,,10683,,1051512,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,768,Togo,,,,,,,,,3006,Pharmaceutical goods,,,,,,,29,,9991,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,56,Belgium,,,,,,,,,3006,Pharmaceutical goods,,,,,,,61625,,5013905,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,558,Nicaragua,,,,,,,,,3006,Pharmaceutical goods,,,,,,,600,,19647,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,414,Kuwait,,,,,,,,,3006,Pharmaceutical goods,,,,,,,39,,15591,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,124,Canada,,,,,,,,,3006,Pharmaceutical goods,,,,,,,963,,397155,,,0
HS,2017,201707,July 2017,4,0,2,Exports,251,France,,540,New Caledonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,10447,,179238,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,616,Poland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5868,,417892,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,40,Austria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,476,,109607,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,854,Burkina Faso,,,,,,,,,3006,Pharmaceutical goods,,,,,,,63,,6342,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,858,Uruguay,,,,,,,,,3006,Pharmaceutical goods,,,,,,,60,,15530,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,876,Wallis and Futuna Isds,,,,,,,,,3006,Pharmaceutical goods,,,,,,,11,,305,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,68,Bolivia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,82,,15879,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,70,Bosnia Herzegovina,,,,,,,,,3006,Pharmaceutical goods,,,,,,,60,,5839,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,144,Sri Lanka,,,,,,,,,3006,Pharmaceutical goods,,,,,,,134,,31743,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,148,Chad,,,,,,,,,3006,Pharmaceutical goods,,,,,,,14,,12538,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,554,New Zealand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,280,,33450,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,558,Nicaragua,,,,,,,,,3006,Pharmaceutical goods,,,,,,,900,,18973,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,562,Niger,,,,,,,,,3006,Pharmaceutical goods,,,,,,,69,,5237,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,566,Nigeria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,205,,4339,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,586,Pakistan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,520,,21033,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,598,Papua New Guinea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,40,,7849,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,604,Peru,,,,,,,,,3006,Pharmaceutical goods,,,,,,,321,,25805,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,608,Philippines,,,,,,,,,3006,Pharmaceutical goods,,,,,,,47,,550505,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,8,Albania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,178,,29944,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,12,Algeria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1985,,351415,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,24,Angola,,,,,,,,,3006,Pharmaceutical goods,,,,,,,21,,2163,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,704,Viet Nam,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1433,,133399,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,258,French Polynesia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1509,,68059,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,266,Gabon,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1269,,33660,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,410,Rep. of Korea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3931,,705024,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,414,Kuwait,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1343,,109879,,,0
HS,2017,201706,June 2017,4,0,2,Exports,251,France,,422,Lebanon,,,,,,,,,3006,Pharmaceutical goods,,,,,,,146,,19281,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,48,Bahrain,,,,,,,,,3006,Pharmaceutical goods,,,,,,,248,,28503,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,372,Ireland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,969,,208323,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,116,Cambodia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,270,,51978,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,826,United Kingdom,,,,,,,,,3006,Pharmaceutical goods,,,,,,,8174,,1594577,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,384,Côte d'Ivoire,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1181,,50460,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,203,Czech Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4177,,676752,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,68,Bolivia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,96,,38960,,,0
HS,2017,201703,March 2017,4,0,2,Exports,251,France,,352,Iceland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,13,,2896,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,652,Saint-Barthélemy,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,104,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,876,Wallis and Futuna Isds,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,180,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,842,United States of America,,,,,,,,,3006,Pharmaceutical goods,,,,,,,53322,,4422252,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,188,Costa Rica,,,,,,,,,3006,Pharmaceutical goods,,,,,,,24,,9960,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,214,Dominican Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7,,4972,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,203,Czech Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4801,,325963,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,398,Kazakhstan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7,,714,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,258,French Polynesia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2081,,152701,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,682,Saudi Arabia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,417,,41458,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,752,Sweden,,,,,,,,,3006,Pharmaceutical goods,,,,,,,788,,122926,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,372,Ireland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4449,,523324,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,324,Guinea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,348,,29231,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,566,Nigeria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,90,,3246,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,381,Italy,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7712,,1365317,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,854,Burkina Faso,,,,,,,,,3006,Pharmaceutical goods,,,,,,,214,,16422,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,156,China,,,,,,,,,3006,Pharmaceutical goods,,,,,,,521,,128421,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,643,Russian Federation,,,,,,,,,3006,Pharmaceutical goods,,,,,,,296,,39909,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,196,Cyprus,,,,,,,,,3006,Pharmaceutical goods,,,,,,,144,,12166,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,703,Slovakia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,38,,10149,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,554,New Zealand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,2873,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,540,New Caledonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1706,,78387,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,124,Canada,,,,,,,,,3006,Pharmaceutical goods,,,,,,,428,,75144,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,414,Kuwait,,,,,,,,,3006,Pharmaceutical goods,,,,,,,131,,11821,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,222,El Salvador,,,,,,,,,3006,Pharmaceutical goods,,,,,,,100,,3360,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,702,Singapore,,,,,,,,,3006,Pharmaceutical goods,,,,,,,447,,43637,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,642,Romania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,528,,85535,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,364,Iran,,,,,,,,,3006,Pharmaceutical goods,,,,,,,671,,49698,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,470,Malta,,,,,,,,,3006,Pharmaceutical goods,,,,,,,214,,22290,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,428,Latvia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,151,,22004,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,218,Ecuador,,,,,,,,,3006,Pharmaceutical goods,,,,,,,115,,26158,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,705,Slovenia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,60,,29161,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,842,United States of America,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5315,,2470008,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,704,Viet Nam,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,55,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,490,"Other Asia, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,4,,91,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,699,India,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1451,,119406,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,710,South Africa,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,282,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,233,Estonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,12,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,410,Rep. of Korea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,728,,95965,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,826,United Kingdom,,,,,,,,,3006,Pharmaceutical goods,,,,,,,27231,,1599624,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,276,Germany,,,,,,,,,3006,Pharmaceutical goods,,,,,,,186816,,7088256,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,156,China,,,,,,,,,3006,Pharmaceutical goods,,,,,,,32023,,579281,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,757,Switzerland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,20013,,3782152,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,0,World,,,,,,,,,3006,Pharmaceutical goods,,,,,,,882514,,49947665,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,178,Congo,,,,,,,,,3006,Pharmaceutical goods,,,,,,,634,,14627,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,666,Saint Pierre and Miquelon,,,,,,,,,3006,Pharmaceutical goods,,,,,,,77,,4845,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,478,Mauritania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,32,,1479,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,512,Oman,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7,,1030,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,458,Malaysia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,375,,26821,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,788,Tunisia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,476,,47986,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,422,Lebanon,,,,,,,,,3006,Pharmaceutical goods,,,,,,,114,,51331,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,724,Spain,,,,,,,,,3006,Pharmaceutical goods,,,,,,,41867,,6724757,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,704,Viet Nam,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1788,,118161,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,818,Egypt,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1181,,1837013,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,51,Armenia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,0,,35,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,686,Senegal,,,,,,,,,3006,Pharmaceutical goods,,,,,,,752,,40436,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,31,Azerbaijan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,0,,70,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,524,Nepal,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3,,318,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,504,Morocco,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1091,,38978,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,591,Panama,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7,,894,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,20,Andorra,,,,,,,,,3006,Pharmaceutical goods,,,,,,,42,,3914,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,144,Sri Lanka,,,,,,,,,3006,Pharmaceutical goods,,,,,,,325,,65424,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,203,Czech Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,451,,14411,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,76,Brazil,,,,,,,,,3006,Pharmaceutical goods,,,,,,,890,,375121,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,0,World,,,,,,,,,3006,Pharmaceutical goods,,,,,,,297313,,34334422,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,620,Portugal,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4923,,35064,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,788,Tunisia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,34108,,330089,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,40,Austria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4376,,3787255,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,32,Argentina,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3798,,270642,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,376,Israel,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2432,,160072,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,694,Sierra Leone,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1299,,2639,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,724,Spain,,,,,,,,,3006,Pharmaceutical goods,,,,,,,24384,,994908,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,36,Australia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,11,,288,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,56,Belgium,,,,,,,,,3006,Pharmaceutical goods,,,,,,,10074,,1417948,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,504,Morocco,,,,,,,,,3006,Pharmaceutical goods,,,,,,,20421,,260900,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,764,Thailand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,34,,2035,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,100,Bulgaria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,15162,,147839,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,392,Japan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1389,,415550,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,792,Turkey,,,,,,,,,3006,Pharmaceutical goods,,,,,,,43165,,81234,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,616,Poland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1552,,113040,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,428,Latvia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,538,,4820,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,818,Egypt,,,,,,,,,3006,Pharmaceutical goods,,,,,,,423,,3719,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,752,Sweden,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2111,,53251,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,124,Canada,,,,,,,,,3006,Pharmaceutical goods,,,,,,,51178,,2640258,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,540,New Caledonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,13,,33576,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,480,Mauritius,,,,,,,,,3006,Pharmaceutical goods,,,,,,,213,,17666,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,442,Luxembourg,,,,,,,,,3006,Pharmaceutical goods,,,,,,,71,,1632,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,28,Antigua and Barbuda,,,,,,,,,3006,Pharmaceutical goods,,,,,,,11,,8055,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,579,Norway,,,,,,,,,3006,Pharmaceutical goods,,,,,,,427,,792879,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,116,Cambodia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,249,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,208,Denmark,,,,,,,,,3006,Pharmaceutical goods,,,,,,,18220,,1307717,,,0
HS,2017,201701,January 2017,4,0,1,Imports,251,France,,899,"Areas, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,3427,,498345,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,764,Thailand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7586,,321970,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,450,Madagascar,,,,,,,,,3006,Pharmaceutical goods,,,,,,,63,,4611,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,792,Turkey,,,,,,,,,3006,Pharmaceutical goods,,,,,,,8787,,453445,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,699,India,,,,,,,,,3006,Pharmaceutical goods,,,,,,,184,,25966,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,784,United Arab Emirates,,,,,,,,,3006,Pharmaceutical goods,,,,,,,239,,86471,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,226,Equatorial Guinea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,850,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,262,Djibouti,,,,,,,,,3006,Pharmaceutical goods,,,,,,,6,,51,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,604,Peru,,,,,,,,,3006,Pharmaceutical goods,,,,,,,250,,7759,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,392,Japan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,352,,22613,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,104,Myanmar,,,,,,,,,3006,Pharmaceutical goods,,,,,,,12,,106,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,348,Hungary,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3528,,258829,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,442,Luxembourg,,,,,,,,,3006,Pharmaceutical goods,,,,,,,444,,25138,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,148,Chad,,,,,,,,,3006,Pharmaceutical goods,,,,,,,90,,2760,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,616,Poland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2085,,284824,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,807,TFYR of Macedonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,6,,1679,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,634,Qatar,,,,,,,,,3006,Pharmaceutical goods,,,,,,,285,,32303,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,191,Croatia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,140,,22393,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,376,Israel,,,,,,,,,3006,Pharmaceutical goods,,,,,,,114,,8348,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,48,Bahrain,,,,,,,,,3006,Pharmaceutical goods,,,,,,,18,,7537,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,233,Estonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,90,,19822,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,768,Togo,,,,,,,,,3006,Pharmaceutical goods,,,,,,,60,,7717,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,496,Mongolia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,9,,5562,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,368,Iraq,,,,,,,,,3006,Pharmaceutical goods,,,,,,,11,,1934,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,76,Brazil,,,,,,,,,3006,Pharmaceutical goods,,,,,,,249,,40328,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,152,Chile,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1160,,51199,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,404,Kenya,,,,,,,,,3006,Pharmaceutical goods,,,,,,,34,,4174,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,266,Gabon,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1578,,38830,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,608,Philippines,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1463,,16894,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,710,South Africa,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2053,,196936,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,32,Argentina,,,,,,,,,3006,Pharmaceutical goods,,,,,,,271,,59422,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,466,Mali,,,,,,,,,3006,Pharmaceutical goods,,,,,,,643,,26155,,,0
HS,2017,201701,January 2017,4,0,2,Exports,251,France,,56,Belgium,,,,,,,,,3006,Pharmaceutical goods,,,,,,,25980,,2088993,,,0
